TICKER,YEAR,QUARTER,AVG_QUARTER_OPEN,AVG_QUARTER_CLOSE
ABS,2014,1,7.434523684210526,7.388720434419381
ABS,2014,2,7.465337611111113,7.444739222222222
ABS,2014,3,7.207937249137335,7.193294946514837
ABS,2014,4,7.8379282303585045,7.88110707856598
ABS,2015,1,8.732637393939394,8.741107303030303
ABS,2015,2,9.506846666666668,9.513905333333334
ABS,2015,3,9.46221082279315,9.457121616600793
ABS,2015,4,10.450859454545453,10.508492606060605
ABS,2016,1,10.297644670008353,10.294521862990809
ABS,2016,2,13.206334761904763,13.21144668109668
ABS,2016,3,15.486706926406924,15.551747474747472
ABS,2016,4,16.36542896825397,16.292408650793647
ABS,2017,1,17.596725990338168,17.56428353347136
ABS,2017,2,21.05974894179894,21.10977407407407
ABS,2017,3,20.271225396825397,20.228111111111108
ABS,2017,4,19.246599206349206,19.274320041771094
ABS,2018,1,20.642935555555553,20.616472222222225
ABS,2018,2,20.04799246031746,19.94861293650794
ABS,2018,3,20.05253111111111,20.132994047619047
ABS,2018,4,19.013969654528484,19.038880859010273
ABS,2019,1,22.671930324675326,22.637759595959597
ABS,2019,2,22.217827401837933,22.033392439431918
ABS,2019,3,22.356316839199447,22.291558247066945
ABS,2019,4,22.672981485719124,22.493929316043733
ABS,2020,1,25.615983484848485,25.684908318903314
ABS,2020,2,28.30107325396825,28.19348611111111
ABS,2020,3,28.794251766108285,28.732027269590308
ABS,2020,4,29.401280454545457,29.27235712121212
ABS,2021,1,32.80537307017544,32.623131140350885
ABS,2021,2,31.23785619047619,31.13411880952381
ABS,2021,3,32.16906818181818,32.04372575757576
ABS,2021,4,35.57850071428572,35.559952936507926
ABS,2022,1,37.166809057971015,37.13116971014493
ABS,2022,2,37.11414761904762,36.9982298245614
ABS,2022,3,35.37085454545454,35.05138744588744
ABS,2022,4,29.572929206349205,29.527628492063496
ABS,2023,1,35.17118052449965,35.049807688060724
ABS,2023,2,38.16742301587302,38.13381428571429
ABS,2023,3,40.404617604617606,40.39430014430014
ABS,2023,4,46.28838763575606,46.35439735702894
ABS,2024,1,53.60939393939393,53.557287157287156
ABS,2024,2,59.97545787545787,60.169963369963384
ACG,2011,3,9.053531353383459,9.29942507518797
ACG,2011,4,9.470225630952383,9.548299357142858
ACG,2012,1,9.914528527583528,9.971406054390053
ACG,2012,2,10.397107574819401,10.55051310629515
ACG,2012,3,11.61120624156545,11.703202078272602
ACG,2012,4,11.807283849206351,11.81944617063492
ACG,2013,1,14.025575250626565,14.05411842522974
ACG,2013,2,16.12013440545809,16.18111686159844
ACG,2013,3,18.979281537176274,19.112221637426902
ACG,2013,4,21.715796186117473,21.835404212221377
ACG,2014,1,22.6041806182122,22.63129365079365
ACG,2014,2,20.998411949317738,20.9661357797271
ACG,2014,3,19.176467565359477,19.090309722222226
ACG,2014,4,17.41705005248163,17.31986753636227
ACG,2015,1,17.444783758639023,17.464686257309943
ACG,2015,2,19.680425730994155,19.75251471734893
ACG,2015,3,17.95201682017544,17.93463951754386
ACG,2015,4,18.970909814814814,19.072669814814812
ACG,2016,1,19.812407142857143,19.879874603174603
ACG,2016,2,24.538892222222227,24.67489759259259
ACG,2016,3,25.2419839254386,25.319732258771932
ACG,2016,4,26.50921461988304,26.62404335839599
ACG,2017,1,29.31934897926635,29.295934776714514
ACG,2017,2,29.107956527777777,29.179750337301588
ACG,2017,3,30.913676719576724,30.842417724867726
ACG,2017,4,30.552787488328665,30.55504973544973
ACG,2018,1,29.728719841269847,29.754178829365078
ACG,2018,2,29.90126061463047,29.944450348793364
ACG,2018,3,32.49733092592593,32.42668851851852
ACG,2018,4,32.742369240196076,32.80017892156863
ACG,2019,1,35.77067195767196,35.78302857142857
ACG,2019,2,41.434294569757725,41.56460989974938
ACG,2019,3,38.08893766233766,37.98727183109289
ACG,2019,4,34.67407069666921,34.72898265107213
ACG,2020,1,37.5136907070707,37.50704438672438
ACG,2020,2,31.581479444444444,31.55087079365079
ACG,2020,3,34.83494240542066,34.87884309241483
ACG,2020,4,32.89893878787879,32.742803333333335
ACG,2021,1,32.05972071319603,32.02819627383676
ACG,2021,2,33.27598698412698,33.28733071428571
ACG,2021,3,34.03235454545455,34.02533181818182
ACG,2021,4,30.729266825396824,30.66559476190476
ACG,2022,1,27.63366442028985,27.628024130434785
ACG,2022,2,26.46560192147034,26.41683107769423
ACG,2022,3,23.18015151515152,23.176060606060606
ACG,2022,4,26.725396825396828,26.84269841269841
ACG,2023,1,33.15558316080055,33.20747066942719
ACG,2023,2,32.195238095238096,32.151587301587305
ACG,2023,3,30.852669552669553,30.78412698412698
ACG,2023,4,28.13916229968862,28.063602187286396
ACG,2024,1,28.868520923520922,28.931688311688305
ACG,2024,2,31.88131868131868,31.933516483516478
ACP,1998,2,11.22631052631579,11.22631052631579
ACP,1998,3,14.850962500784242,14.839237370600415
ACP,1998,4,18.760173051948055,18.81231435064935
ACP,1999,1,27.227001304347827,27.277952753623193
ACP,1999,2,29.232315,29.226981666666664
ACP,1999,3,29.632390909090905,29.588822727272724
ACP,1999,4,28.866546842105265,29.02554192982456
ACP,2000,1,58.78652265512267,59.16854992784994
ACP,2000,2,49.076122962962955,48.8880257936508
ACP,2000,3,40.83996428571429,40.616662914862914
ACP,2000,4,30.561458468140046,30.487619484316856
ACP,2001,1,24.21393318181818,24.025934242424242
ACP,2001,2,18.651664214703427,18.557680045948203
ACP,2001,3,10.305431530303032,10.245059712121211
ACP,2001,4,11.827979491603402,11.75729090867265
ACP,2002,1,13.907804090909089,13.888208030303028
ACP,2002,2,12.028551825396827,11.967514682539681
ACP,2002,3,7.408482180814354,7.30038718426501
ACP,2002,4,5.158345896262396,5.1395399237223485
ACP,2003,1,6.966828898989899,6.999481144300144
ACP,2003,2,10.056008246031746,10.072462515873015
ACP,2003,3,12.134679156785245,12.125939947299075
ACP,2003,4,13.473814084668193,13.409723226544623
ACP,2004,1,12.831620155279504,12.813167819185646
ACP,2004,2,10.725399119047617,10.643215523809525
ACP,2004,3,10.124317727272725,10.173195757575755
ACP,2004,4,12.0685288957902,12.06959820220842
ACP,2005,1,13.230148730158731,13.234589285714286
ACP,2005,2,12.038079696969696,11.998385909090908
ACP,2005,3,15.376593001443004,15.430835786435784
ACP,2005,4,16.870626825396826,16.883470714285714
ACP,2006,1,20.238739104084324,20.20902244400527
ACP,2006,2,18.3593,18.326609523809523
ACP,2006,3,18.99078181818182,19.027535425685425
ACP,2006,4,22.00899061289587,22.108118147641836
ACP,2007,1,30.459394090909097,30.68288909090909
ACP,2007,2,39.76215228070175,39.71751381370092
ACP,2007,3,39.64109363636364,39.55674015151515
ACP,2007,4,37.93230860634109,37.78629020419762
ACP,2008,1,33.821546738057265,33.74412049821523
ACP,2008,2,32.23004936204146,32.04430909470646
ACP,2008,3,29.083928168642945,29.12187361001317
ACP,2008,4,24.350113089244847,24.277633516399693
ACP,2009,1,22.270041666666668,22.27597060606061
ACP,2009,2,26.33313031746032,26.34061150793651
ACP,2009,3,29.687370776083814,29.720549708262755
ACP,2009,4,30.259417056277055,30.245280685425683
ACP,2010,1,29.11334666666667,28.97278376811595
ACP,2010,2,28.465360158730164,28.445090238095236
ACP,2010,3,28.763306060606066,28.69504090909091
ACP,2010,4,27.43787495670996,27.397365663780658
ACP,2011,1,27.10578724637681,27.086945579710147
ACP,2011,2,27.322162489557225,27.26214753550543
ACP,2011,3,22.872384559884562,22.841682395382392
ACP,2011,4,25.036640079365082,25.200999523809525
ACP,2012,1,26.61404884559884,26.568420490620493
ACP,2012,2,26.328685200501255,26.321874682539676
ACP,2012,3,25.81010272727273,25.723655303030302
ACP,2012,4,23.87861992855113,23.809083237932857
ACP,2013,1,24.86916590909091,24.707429545454545
ACP,2013,2,24.773241666666667,24.671741666666662
ACP,2013,3,26.976417115251902,26.90678536922015
ACP,2013,4,29.275484824985167,29.219265963217214
ACP,2014,1,27.49432380952381,27.57493888888889
ACP,2014,2,26.362233174603173,26.301692698412698
ACP,2014,3,26.48942638998683,26.559614420289858
ACP,2014,4,31.43873905415713,31.5284887109077
ACP,2015,1,34.37069833333333,34.44239681818181
ACP,2015,2,38.31265769841269,38.323882063492064
ACP,2015,3,37.031767184265014,36.97539344689128
ACP,2015,4,37.19186454545454,37.15855666666667
ACP,2016,1,37.44454803675856,37.462370593149544
ACP,2016,2,38.07239018037518,37.99331230880231
ACP,2016,3,38.62363997113997,38.638178499278496
ACP,2016,4,36.66144849206349,36.615700238095236
ACP,2017,1,38.894967087646656,38.84375928916494
ACP,2017,2,37.54171798941799,37.45543571428572
ACP,2017,3,34.14571976911977,34.12504422799423
ACP,2017,4,33.02600698336751,33.00013621174148
ACP,2018,1,34.02534563492063,34.038489444444444
ACP,2018,2,33.154957063492056,33.07913841269842
ACP,2018,3,35.156887727272725,35.18739878787879
ACP,2018,4,37.19062049019608,37.199312259164536
ACP,2019,1,40.17119896103896,40.246755274170276
ACP,2019,2,43.08362486633249,43.132859707602336
ACP,2019,3,45.852072256728775,45.84521124913734
ACP,2019,4,46.56773079922027,46.61681967963386
ACP,2020,1,53.24222438672439,53.22821795093796
ACP,2020,2,57.852021349206346,57.671895952380964
ACP,2020,3,60.92498027479766,60.79439598155468
ACP,2020,4,58.23353969696969,58.01657681818182
ACP,2021,1,59.28525167048054,59.155829077040416
ACP,2021,2,63.1863646031746,63.25553198412698
ACP,2021,3,74.88790606060604,75.00920303030301
ACP,2021,4,83.63412888888888,83.57060063492064
ACP,2022,1,72.74934282608696,72.41614949275362
ACP,2022,2,70.7936649122807,70.61215430242272
ACP,2022,3,70.34103694083694,70.2993424963925
ACP,2022,4,67.8458042063492,67.6208672222222
ACP,2023,1,73.42378044168393,73.29409881642512
ACP,2023,2,80.48762883597884,80.38388624338624
ACP,2023,3,76.84119769119769,76.53928571428571
ACP,2023,4,76.20350497455762,76.06934761145287
ACP,2024,1,73.50420634920634,73.42242063492064
ACP,2024,2,81.55521978021977,81.77875457875459
ACT,2006,3,7.076904689754689,7.029858297258298
ACT,2006,4,9.668516833751045,9.627082771322245
ACT,2007,1,9.843339242424243,9.796866060606062
ACT,2007,2,11.788569298245614,11.92260321637427
ACT,2007,3,14.033013636363636,14.0083696969697
ACT,2007,4,15.958094750943857,16.10868716762067
ACT,2008,1,13.118813890787576,13.015995670995672
ACT,2008,2,13.397830382775119,13.499939393939393
ACT,2008,3,11.975816482906872,11.998965848415507
ACT,2008,4,8.380289233409611,8.261134973302822
ACT,2009,1,3.7268746969696966,3.716806666666667
ACT,2009,2,6.816001984126984,6.850817857142857
ACT,2009,3,9.08255936696154,9.123983778781604
ACT,2009,4,8.918635461760461,8.978224668109668
ACT,2010,1,12.428755072463767,12.53505724637681
ACT,2010,2,14.577818253968255,14.547850000000002
ACT,2010,3,13.003257575757575,13.039696969696974
ACT,2010,4,13.11205108225108,13.019628932178934
ACT,2011,1,13.747863043478262,13.872477536231886
ACT,2011,2,14.242654218880537,14.277006140350876
ACT,2011,3,12.214305988455989,12.224084126984126
ACT,2011,4,12.512883333333333,12.524199206349204
ACT,2012,1,15.674220057720058,15.697155844155844
ACT,2012,2,15.982420217209693,15.933394277360065
ACT,2012,3,15.650821212121214,15.602983333333334
ACT,2012,4,16.25638022165388,16.265273697884954
ACT,2013,1,21.778653030303033,21.86864848484848
ACT,2013,2,25.56361666666666,25.55926666666667
ACT,2013,3,34.928703933747414,35.101798481711526
ACT,2013,4,42.5048939740656,42.34429697431986
ACT,2014,1,37.17249126984128,37.27142301587302
ACT,2014,2,37.20909523809524,37.13677777777778
ACT,2014,3,34.89278735177866,34.89231528326746
ACT,2014,4,37.02055453852021,37.00251945080091
ACT,2015,1,41.12849393939394,41.12871363636364
ACT,2015,2,36.62087539682539,36.36204047619048
ACT,2015,3,27.999255066189846,27.87188703808269
ACT,2015,4,21.448451674641145,21.565947926634767
ACT,2016,1,19.379696073517128,19.203107268170424
ACT,2016,2,12.861627489177488,12.84991984126984
ACT,2016,3,7.310212698412697,7.204563924963924
ACT,2016,4,5.309063492063491,5.242238095238095
ACT,2017,1,4.37032022084196,4.357651828847481
ACT,2017,2,3.971772486772487,3.9421957671957677
ACT,2017,3,4.294321789321789,4.274098124098124
ACT,2017,4,4.018736234525708,3.9884256094782415
ACT,2018,1,3.283325396825397,3.2930952380952383
ACT,2018,2,3.0416587301587303,3.0499047619047617
ACT,2018,3,3.583727272727272,3.5825909090909094
ACT,2018,4,3.006786231884058,3.0188097826086953
ACT,2019,1,2.9374444444444445,2.951515873015873
ACT,2019,2,3.210765664160401,3.2135346700083542
ACT,2019,3,3.2886128364389235,3.2984403036576957
ACT,2019,4,2.999186795491143,3.025716586151369
ACT,2020,1,2.695512265512266,2.6900966810966813
ACT,2020,2,3.31879365079365,3.3356984126984126
ACT,2020,3,5.20021268586486,5.175544889892716
ACT,2020,4,4.682530303030303,4.694560606060605
ACT,2021,1,7.135848970251716,7.14685659801678
ACT,2021,2,11.776587301587304,11.72281746031746
ACT,2021,3,12.703484848484848,12.788939393939392
ACT,2021,4,14.721746031746031,14.64293650793651
ACT,2022,1,12.483478260869566,12.50677536231884
ACT,2022,2,12.119624060150377,12.105647451963241
ACT,2022,3,13.307402597402595,13.347474747474749
ACT,2022,4,14.220730158730158,14.254412698412699
ACT,2023,1,15.971688060731537,16.041661835748794
ACT,2023,2,18.307089947089946,18.316666666666666
ACT,2023,3,18.352929292929293,18.35365079365079
ACT,2023,4,18.726759322548798,18.733965975544923
ACT,2024,1,19.880989177489173,19.902090909090912
ACT,2024,2,20.135879120879125,20.189340659340658
ADV,2015,2,19.638823529411766,19.770980392156865
ADV,2015,3,19.729240443652213,19.847645078233313
ADV,2015,4,26.609863636363638,26.63327830940989
ADV,2016,1,24.23314118629908,24.157702589807855
ADV,2016,2,24.59329725829726,24.589314574314574
ADV,2016,3,27.02751082251082,27.00565656565656
ADV,2016,4,27.478190476190473,27.345484126984132
ADV,2017,1,27.45233402346446,27.370325396825397
ADV,2017,2,27.412857142857145,27.21587301587302
ADV,2017,3,19.473102453102456,19.18212842712843
ADV,2017,4,16.342372598162076,16.20197159565581
ADV,2018,1,11.604055555555556,11.471023809523809
ADV,2018,2,8.133911764705882,8.1753431372549
ADV,2018,3,9.622691721132897,9.652851851851853
ADV,2018,4,9.515989944695827,9.510046254399196
ADV,2019,1,7.910904761904763,7.92004761904762
ADV,2019,2,7.382925925925927,7.413996101364522
ADV,2019,3,7.828548644338118,7.856481658692185
ADV,2019,4,6.355502297410193,6.331312656641605
ADV,2020,1,5.746354218880534,5.7673918128654975
ADV,2020,2,5.111888888888889,5.114547619047619
ADV,2020,3,5.42494071146245,5.402654808959158
ADV,2020,4,5.5178939393939395,5.479439393939394
ADV,2021,1,5.336823035850496,5.302509534706331
ADV,2021,2,5.823280701754385,5.79878947368421
ADV,2021,3,4.804776334776334,4.804761904761905
ADV,2021,4,3.3134841269841275,3.2604920634920638
ADV,2022,1,2.645422647527911,2.6191443381180224
ADV,2022,2,1.590438596491228,1.557715121136174
ADV,2022,3,1.3168867243867244,1.2956746031746034
ADV,2022,4,0.796852380952381,0.7830968253968255
ADV,2023,1,0.8844895100069011,0.8777573498964802
ADV,2023,2,0.7773021164021162,0.774632804232804
ADV,2023,3,0.8341984126984127,0.827068253968254
ADV,2023,4,1.000968253968254,0.9836148705096074
ADV,2024,1,0.9477613275613277,0.9482907647907647
ADV,2024,2,0.9399809523809525,0.9409904761904763
AGO,1999,2,31.90675555555556,31.785700000000002
AGO,1999,3,30.56674242424243,30.491287878787876
AGO,1999,4,30.838720133667504,31.035100793650795
AGO,2000,1,79.63510766045549,79.70206625258798
AGO,2000,2,78.1067791005291,77.56830793650795
AGO,2000,3,76.52569408369408,76.35557647907649
AGO,2000,4,59.45465831244778,59.16160989595198
AGO,2001,1,46.9993393939394,46.74403484848484
AGO,2001,2,41.63805196324143,41.70550480367586
AGO,2001,3,31.834636363636367,31.75455606060606
AGO,2001,4,35.676487577639755,35.67877064642283
AGO,2002,1,42.09456515151515,42.29934393939394
AGO,2002,2,40.613794444444444,40.61081349206349
AGO,2002,3,36.611911663216,36.58347273982056
AGO,2002,4,36.91446910755149,36.81785659801678
AGO,2003,1,30.530880086580087,30.41204956709957
AGO,2003,2,30.805583333333328,30.842988888888886
AGO,2003,3,37.88900724637681,37.96661594202899
AGO,2003,4,33.66646186117468,33.55565141113654
AGO,2004,1,32.40266911663216,32.25293053830228
AGO,2004,2,31.90260634920635,31.96939523809524
AGO,2004,3,34.535545454545456,34.78619696969697
AGO,2004,4,35.25892384403036,35.4141688405797
AGO,2005,1,40.93117063492063,41.12733968253968
AGO,2005,2,43.50775151515152,43.64519242424242
AGO,2005,3,47.46968470418471,47.610811688311685
AGO,2005,4,45.91208174603175,45.985480952380954
AGO,2006,1,41.79708978919631,41.546815678524375
AGO,2006,2,28.519513227513226,28.379791005291008
AGO,2006,3,22.511790043290045,22.47507792207792
AGO,2006,4,23.154407533986483,23.23329490392648
AGO,2007,1,28.620206060606062,28.71299545454546
AGO,2007,2,31.44121203007519,31.33969139515455
AGO,2007,3,33.84092727272728,34.04302727272727
AGO,2007,4,38.956691430195264,39.0740398246255
AGO,2008,1,33.49799050656946,33.38318500797448
AGO,2008,2,27.508687210450375,27.428009607351715
AGO,2008,3,22.023117457180504,21.971383135704873
AGO,2008,4,14.269546948893975,14.177205339435545
AGO,2009,1,9.989028484848486,9.925337878787879
AGO,2009,2,11.073759523809523,11.037842857142856
AGO,2009,3,14.584739946044293,14.580572620616097
AGO,2009,4,15.555562265512267,15.56884898989899
AGO,2010,1,16.892157246376815,16.979468840579713
AGO,2010,2,18.470851587301592,18.46282777777778
AGO,2010,3,18.710121212121212,18.746030303030302
AGO,2010,4,20.426074386724384,20.393887590187592
AGO,2011,1,19.52366086956522,19.504117391304348
AGO,2011,2,17.295018379281533,17.181189640768586
AGO,2011,3,11.544346536796533,11.4905398989899
AGO,2011,4,10.378595238095238,10.350999206349208
AGO,2012,1,9.236105627705626,9.211983549783548
AGO,2012,2,8.416344586466165,8.390213416875524
AGO,2012,3,6.618106666666667,6.59561803030303
AGO,2012,4,7.941264791133846,7.972302898550725
AGO,2013,1,7.838670757575758,7.797566969696969
AGO,2013,2,6.432438333333334,6.437078333333332
AGO,2013,3,7.296026984126985,7.31284899930987
AGO,2013,4,9.258777481142472,9.286049648275275
AGO,2014,1,8.947456746031747,8.986406984126985
AGO,2014,2,8.527163888888888,8.508483095238095
AGO,2014,3,7.1666587154150205,7.159620546772068
AGO,2014,4,6.880218382913807,6.86864477498093
AGO,2015,1,7.952680303030302,7.994454393939395
AGO,2015,2,9.975063492063493,10.047516904761906
AGO,2015,3,10.13996624004015,10.166812968191229
AGO,2015,4,10.440360303030305,10.466907575757576
AGO,2016,1,10.121172096908937,10.131593984962405
AGO,2016,2,10.996964502164502,11.01269329004329
AGO,2016,3,10.19052922077922,10.172848124098124
AGO,2016,4,10.190442142857142,10.269499999999999
AGO,2017,1,13.067513733609387,13.105012146307798
AGO,2017,2,13.858457671957673,13.858386243386244
AGO,2017,3,14.879075757575757,14.917067821067823
AGO,2017,4,14.445481582744739,14.440752221462745
AGO,2018,1,13.099455555555553,13.085501587301586
AGO,2018,2,13.313886507936509,13.297498412698411
AGO,2018,3,9.857562424242424,9.806696363636364
AGO,2018,4,9.507981768968458,9.491572340153452
AGO,2019,1,10.759914285714286,10.769813492063491
